"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in_1","pct_in_2"
"Qser1",6.44967331068671,0.0235153439782283,0.103993409883092,0.0815972745279263,0.216835629371167,"Not significant",24.9515190691661,29.7315436241611
"Ccdc73",3.2673041911861,-0.0765020290297108,0.140833675512168,0.0513617326346607,0.175406044522905,"Not significant",15.513897866839,17.1812080536913
"Eif3m",43.9179869795678,-0.0570844127082329,0.0756145057171784,0.190199255566231,0.333347397447648,"Not significant",86.2314156431804,91.4765100671141
"Elp4",11.2001021588595,-0.0489574793086467,0.110622840686515,0.238432140395718,0.37819632207178,"Not significant",34.3891402714932,38.3221476510067
"Immp1l",10.6169194164774,0.0325532018157948,0.0879747125072584,0.0153049411919737,0.0994182584047345,"Not significant",44.7963800904977,55.1677852348993
"Dnajc24",10.3997915093435,0.0332137919426045,0.0952447474619895,0.508567870279108,0.593784523362794,"Not significant",41.3703943115708,48.993288590604
"Arl14ep",3.3722707055982,-0.0131358725232019,0.100922244388531,0.665037943096526,0.712316641091041,"Not significant",19.5216548157725,21.744966442953
"Mettl15",3.64951868941411,-0.0278999710283433,0.109460461489842,0.107915839637018,0.248945271935615,"Not significant",10.6658047834518,13.9597315436242
"Lin7c",8.87489644831953,0.0399072563626303,0.0999781112560902,0.0810599514827975,0.216308099372199,"Not significant",36.6515837104072,44.6979865771812
"Lgr4",0.656460364393419,-0.0274667704157072,0.112176281105094,0.0579717528841783,NA,"Not significant",2.1978021978022,2.14765100671141
"Ccdc34",10.5451889193616,0.0158033567517891,0.0989221665689476,0.321912390008332,0.449549297040348,"Not significant",36.4576599870718,48.1208053691275
"Nop10",35.6305886886482,-0.026289113934327,0.09240672334144,0.368354336412721,0.486787003929969,"Not significant",70.9760827407886,76.7785234899329
"Slc12a6",44.9343344255229,-0.0633132886325159,0.110552602212182,0.0808685365655799,0.21611500292462,"Not significant",80.4137039431157,81.744966442953
"Emc4",11.6847035550403,0.360279991632918,0.167243875811842,0.00182668309773785,0.0411910989920355,"Significant",42.1460892049127,59.6644295302013
"Katnbl1",9.61715615761167,-0.00963051965579693,0.0970478414496842,0.0780347058866555,0.21256653883525,"Not significant",33.6780866192631,41.2080536912752
"Emc7",29.00058147436,0.117264983693312,0.102530958881167,0.0527715648896332,0.176692609191821,"Not significant",73.6910148674855,83.2214765100671
"Aven",5.68994350724924,-0.00934809009322553,0.0972469096727215,0.804902026664744,0.82736069260542,"Not significant",21.4608920491273,27.0469798657718
"Fmn1",39.0642143205577,0.71972475358294,0.187384384724288,5.12740778080775e-06,0.000707790141634475,"Significant",68.1318681318681,81.9463087248322
"4930533B01Rik",2.96173102521125,0.0534123221701183,0.11933067639678,0.0254300452009335,0.126039743681482,"Not significant",10.7950872656755,16.8456375838926
"Scg5",0.884776090995761,-0.0346182120454349,0.113126576235906,0.0470700234972549,NA,"Not significant",6.52876535229476,7.31543624161074
"Arhgap11a",5.02859339686867,-0.102832770823859,0.143624309338124,0.081795920860093,0.217081146164159,"Not significant",27.2139625080802,27.5167785234899
"Aqr",10.3955194519083,-0.0751602344633604,0.102340895001557,0.137352193665828,0.279882836284946,"Not significant",40.4654169360052,44.496644295302
"Zfp770",1.42477933390826,-0.014229819565893,0.105081162470589,0.745291924818456,0.777249312100105,"Not significant",7.23981900452489,9.59731543624161
"Dph6",6.10681187374639,0.00615341981436333,0.101296865009442,0.690810928922311,0.732928296524866,"Not significant",19.7802197802198,27.7852348993289
"BC052040",4.67482742097378,-0.00582067833833219,0.102722558277741,0.70983676211608,0.74839360528067,"Not significant",19.1338073691015,20.8724832214765
"Spred1",33.4304083188566,-0.123042088286715,0.193139765297197,0.00905242112757329,0.0813128486786653,"Not significant",59.9224305106658,60.2013422818792
"Fam98b",6.34660068953857,0.0384764892527636,0.102090387243088,0.106852923088429,0.248015464146231,"Not significant",30.0581771170006,38.255033557047
"Rasgrp1",3.57944391965578,-0.878412082978033,0.416207478047904,0.00109583003044896,0.030501100166311,"Significant",19.7802197802198,12.8859060402685
"Gm13986",1.42158683247438,0.0430550010514617,0.118736320226532,0.0500614258832854,0.17302526865363,"Not significant",4.71881060116354,7.85234899328859
"Thbs1",9.72022544224455,0.0206849563246934,0.109397453658532,0.271716532670792,0.407934212409192,"Not significant",14.8674854557208,26.6442953020134
"Eif2ak4",5.16123236592703,0.0501772901846958,0.107480128550352,0.0993050990951135,0.240322574569198,"Not significant",23.6586942469295,33.4228187919463
"Srp14",58.6021822619459,0.225898696981945,0.0722048005135561,4.17102089576314e-05,0.00352123788844798,"Significant",90.3038138332256,96.6442953020134
"Bmf",1.74477017774679,-0.0418004914985059,0.117447931975341,0.0568092994624272,0.182371776872625,"Not significant",16.1603102779573,14.5637583892617
"Bub1b",0.912117167612732,0.0148908182150106,0.106629408000243,0.236593931093574,NA,"Not significant",5.81771170006464,8.18791946308725
"Plcb2",2.74749079215152,-0.0358459292903374,0.104425577508602,0.14082576929116,0.283455218386049,"Not significant",15.7078215901745,18.4563758389262
"Inafm2",1.69415052470585,-0.00372088680916461,0.104043734129364,0.381099142576809,0.495598694006633,"Not significant",10.6658047834518,12.751677852349
"Knstrn",2.51558468866115,-0.00763166437296978,0.105943792839586,0.0445037055133481,0.16328742224731,"Not significant",6.78733031674208,10.9395973154362
"Ivd",5.59950564210396,0.0606961787974903,0.124740856190706,0.114641669934969,0.256084060844765,"Not significant",24.8222365869425,33.0872483221477
"Bahd1",1.88892966376331,0.0125551872602038,0.104101988564665,0.0782703374018921,0.212922989020674,"Not significant",14.2857142857143,15.9060402684564
"Chst14",1.97428341585094,0.0204566881595751,0.104238523019814,0.283839629640944,0.418628619229316,"Not significant",12.2818358112476,16.3758389261745
"Ccdc32",5.68622177732798,0.0217089775276064,0.0999117341886772,0.616377626305954,0.675961631897113,"Not significant",25.9857789269554,33.2214765100671
"Knl1",1.04560104944598,0.0207832168659158,0.109297006680972,0.177552673406144,0.321464118901766,"Not significant",3.16742081447964,5.03355704697987
"Rad51",1.47335056141325,-0.0184589387727224,0.109733826407183,0.168187809757142,0.311544818739278,"Not significant",2.84421460892049,3.95973154362416
"Rmdn3",2.08561348271343,0.0084854075225729,0.103909631514924,0.0390880910469358,0.154274396154416,"Not significant",13.1868131868132,19.0604026845638
"Dnajc17",2.78272663626539,0.00458937680166837,0.0996310016846393,0.0938075334581006,0.233050203783272,"Not significant",15.6431803490627,21.2751677852349
"Zfyve19",3.62541709147217,0.0530879807151353,0.115109795540849,0.220564055661847,0.362403382432969,"Not significant",16.289592760181,23.489932885906
"Vps18",4.85680615325365,0.0718243824672468,0.127244949119407,0.0738172681028463,0.205966510153121,"Not significant",20.6205559146736,28.4563758389262
"Ino80",11.3623093447288,-0.0865747579967438,0.11250062443759,0.155582795384483,0.298010376626225,"Not significant",44.1499676793794,47.1140939597315
"Chp1",12.9962433506815,0.0285133246076106,0.0942125917363103,0.323431545011406,0.45079181775024,"Not significant",48.093083387201,56.9127516778523
"Oip5os1",24.2654441826141,-0.0167725465298869,0.0931584984181152,0.0220491355404674,0.117704418254066,"Not significant",63.994828700711,69.3288590604027
"Ndufaf1",1.69766201992077,0.0279143472180112,0.108876347129437,0.0331809392520952,0.142712966088485,"Not significant",10.989010989011,14.8993288590604
"Rtf1",24.2556806499078,-0.0311033841622742,0.0811713527754029,0.152764351707034,0.295658933817232,"Not significant",70.5235940530058,78.5234899328859
"Rpap1",2.32041778785674,0.0113879145956014,0.102040506617997,0.602988336929269,0.664888370221554,"Not significant",12.6696832579186,16.9127516778523
"Mga",11.3419995786611,-0.060669355461462,0.116337191105868,0.13477876441982,0.277373281704879,"Not significant",42.5985778926955,43.2885906040268
"Mapkbp1",1.28634005187666,-0.0345870551023221,0.112064932373824,0.168697719921328,0.311956410028307,"Not significant",10.4072398190045,9.46308724832215
"Jmjd7",1.20965504438351,-0.0234627991538394,0.109444761185331,0.0592984957377742,0.184844105572586,"Not significant",4.8480930833872,5.97315436241611
"Ehd4",95.5795804383387,-0.039801132704677,0.0997060151888963,0.424040555399302,0.529465245906846,"Not significant",95.9922430510666,97.4496644295302
"Vps39",5.85477552679979,-0.00798853515973299,0.0989153621936822,0.489498655551844,0.578864177640899,"Not significant",30.0581771170006,34.4295302013423
"Tmem87a",11.0097885985052,0.0154419919181183,0.100470049265653,0.0450384784417549,0.163858874438407,"Not significant",39.0433096315449,42.6174496644295
"Ganc",1.55751294874484,-0.00480722520700773,0.105539941529323,0.144828204541473,0.28732183130533,"Not significant",12.7989657401422,13.8926174496644
"Zfp106",31.1753732894853,-0.046316969010868,0.0818674377947773,0.154046304886277,0.296454974456164,"Not significant",76.0827407886231,81.6778523489933
"Snap23",35.0114850715327,-0.0704919292839405,0.0987204963135029,0.205448549826708,0.347690015984066,"Not significant",82.1590174531351,84.8322147651007
"Lrrc57",4.30470142731056,-0.0432665722227779,0.114103651688004,0.0102299322663908,0.0853094359739653,"Not significant",17.7763413057531,20.8053691275168
"Haus2",2.25638816519643,0.00498265491022702,0.102151678132489,0.9656389735808,0.973069163966446,"Not significant",11.8293471234648,15.503355704698
"Stard9",27.1824709199397,-0.0310169057124436,0.0992595683495519,0.515467090155069,0.599305295462558,"Not significant",73.884938590821,74.6979865771812
"Cdan1",1.11371790899016,0.00186363089398114,0.10528274479905,1,1,"Not significant",6.78733031674208,8.12080536912752
"Ubr1",8.14662493547587,-0.103726343816964,0.148097731139149,0.0134591304675993,0.0942327223259753,"Not significant",33.2902391725921,35.503355704698
"Tmem62",1.97877131311475,0.00724269114646722,0.10449347318153,0.107581162446555,0.248910888876911,"Not significant",7.82159017453135,10.3355704697987
"Ccndbp1",6.61186493065097,0.0194145827446841,0.0980736371952827,0.00357983565367254,0.0564195465327609,"Not significant",36.0051712992889,45.3020134228188
"Lcmt2",1.42299228482385,-0.0100058895870955,0.106970664402628,0.0242889698400369,0.123010325689627,"Not significant",4.33096315449257,6.51006711409396
"Adal",1.32141110417925,0.0148353181744491,0.105542239731427,0.45336899234519,0.551591740924978,"Not significant",7.11053652230123,9.59731543624161
"Zscan29",3.40976186632528,-0.0883084567446319,0.13930097896883,0.0451810362798875,0.163951788845134,"Not significant",18.2934712346477,20.2013422818792
"Tubgcp4",6.24647729625557,0.0176742000814976,0.0946895580319733,0.066675006684189,0.195601721217401,"Not significant",30.1874595992243,37.8523489932886
"Trp53bp1",3.84177493674666,0.0336824241475773,0.107061194802389,0.0440971795044938,0.162766141073632,"Not significant",16.289592760181,20.6040268456376
"Ppip5k1",2.17582577097133,-0.018393834602871,0.102076081683392,0.0884802614439979,0.226466016199058,"Not significant",12.7343244990304,14.6979865771812
"Pdia3",119.95050621542,0.0190839852020282,0.0881093189845565,0.623612162313155,0.682034072594099,"Not significant",96.7679379444085,97.6510067114094
"Serf2",327.474997273316,0.0513989657248165,0.0668437358066623,0.303494430255425,0.435237344526066,"Not significant",99.5475113122172,99.8657718120805
"Hypk",8.98484041648369,-0.0485338916501937,0.104366333803274,0.237780417424693,0.37757297745892,"Not significant",33.2902391725921,42.6845637583893
"Mfap1b",6.52672479821388,-0.016595734675766,0.0959426900788855,0.689202258041092,0.731829632628873,"Not significant",32.4499030381383,38.7919463087248
"Mfap1a",8.81235638085354,-0.0398490555449948,0.109799167391627,0.004572631032235,0.0617849550188895,"Not significant",30.5106658047835,32.1476510067114
"Wdr76",3.16079324087277,0.0360255000936098,0.109828682177861,0.197331693211524,0.339805225909832,"Not significant",11.8293471234648,16.9127516778523
"Ctdspl2",9.51338464045399,0.0385445658562957,0.0952063361552572,0.251527371021208,0.389624018718439,"Not significant",38.4615384615385,45.2348993288591
"Eif3j1",27.2361084380668,0.0175516638654669,0.0912768785804975,0.498016381586824,0.585515533464597,"Not significant",63.9301874595992,73.3557046979866
"Spg11",5.36318143757857,0.0302018665067564,0.105073967899361,0.117076050241249,0.258415622798298,"Not significant",30.3813833225598,34.6979865771812
"Patl2",16.8738803374002,0.003891778397659,0.100228733685508,0.627941996379068,0.684833822075045,"Not significant",60.4395604395604,66.241610738255
"B2m",483.578835291353,0.0469273650710221,0.106597289721716,0.327275153679718,0.453919306834802,"Not significant",99.8707175177763,99.9328859060403
"Sord",8.16367522903972,0.0947052413067907,0.160431019978569,0.0220189206313566,0.117704418254066,"Not significant",39.1079508726568,51.6107382550336
"Slc28a2",5.67164601109172,-0.0187744252483338,0.10669859988787,0.503051530565228,0.589567621010073,"Not significant",25.0808015513898,27.1812080536913
"Gatm",33.1970359943786,-0.00272060444183241,0.100698195991066,0.807960390875149,0.829313608239142,"Not significant",72.0103425985779,75.3691275167785
"AA467197",4.84831128421725,0.0174097595598653,0.108754812380446,0.362674506171389,0.48175813791167,"Not significant",6.72268907563025,10.4697986577181
"Slc30a4",1.88191712955046,-1.12403857049885,0.480230895999973,0.000136021593081324,0.00803156400766317,"Significant",8.40336134453782,6.24161073825503
"Bloc1s6",5.74626584787374,0.0571080123156039,0.10394273426398,0.104796082043626,0.246146695349653,"Not significant",27.2139625080802,36.9127516778523
"Sqor",12.0435029020905,0.02673425587669,0.086633496364757,0.0228594434064615,0.119814989672339,"Not significant",44.0853264382676,53.2885906040268
"Sema6d",3.17984362573784,-0.708930584014745,1.13823591568201,0.00444390793007898,0.0607691024173451,"Not significant",13.3160956690368,8.65771812080537
"Slc24a5",1.26468670011572,0.00384623082121181,0.106467507245017,0.0964745804066599,0.236862342240024,"Not significant",4.00775694893342,6.3758389261745
"Myef2",4.71466648333195,-0.0250939095419404,0.0982387006608551,0.358768706498976,0.479076072509543,"Not significant",21.2669683257919,25.2348993288591
"Dut",5.16341800618135,0.0157245211494582,0.106523720953109,0.321111394033768,0.448907722019774,"Not significant",19.4570135746606,25.0335570469799
"Fbn1",7.19084913507159,-0.0261595341624913,0.110062343691096,0.215262109761569,0.357022641859787,"Not significant",34.841628959276,30.3355704697987
"Cep152",2.38252367078645,-0.0551546301080653,0.115739975114983,0.195135042003747,0.337790959848886,"Not significant",12.2818358112476,14.2953020134228
"Eid1",53.4847377879014,-0.121307872792143,0.129043779173832,0.0598307596506858,0.185879321724987,"Not significant",87.136393018746,90.1342281879195
"Secisbp2l",19.3230613114944,-0.0301452968014889,0.0973157805196236,0.358891555853791,0.479163147699186,"Not significant",60.8274078862314,67.1812080536913
"Cops2",13.6231146414718,0.0723861072421482,0.112459392657816,0.0499357493065136,0.172913111581707,"Not significant",53.8461538461538,65.2348993288591
